ダウンロードした時刻：2018/07/22 14:24:36

,東京,東京,東京,東京,東京,東京,東京,東京,東京
1978/8/1,27.8,8,1,30.7,8,1,25.1,8,1
1978/8/2,30.2,8,1,33.8,8,1,27.5,8,1
1978/8/3,28.9,8,1,31.3,8,1,27.1,8,1
1978/8/4,29.1,8,1,31.6,8,1,27.0,8,1
1978/8/5,29.7,8,1,34.2,8,1,25.8,8,1
1978/8/6,29.2,8,1,33.5,8,1,24.9,8,1
1978/8/7,29.3,8,1,33.2,8,1,26.9,8,1
1978/8/8,29.2,8,1,32.6,8,1,26.3,8,1
1978/8/9,29.7,8,1,34.5,8,1,25.9,8,1
1978/8/10,28.2,8,1,31.8,8,1,25.1,8,1
1978/8/11,30.0,8,1,33.5,8,1,26.3,8,1
1978/8/12,30.4,8,1,35.0,8,1,26.8,8,1
1978/8/13,29.5,8,1,34.3,8,1,26.2,8,1
1978/8/14,29.1,8,1,32.7,8,1,26.7,8,1
1978/8/15,30.3,8,1,35.5,8,1,26.8,8,1
1978/8/16,30.4,8,1,35.0,8,1,27.4,8,1
1978/8/17,28.5,8,1,31.7,8,1,26.7,8,1
1978/8/18,26.1,8,1,28.6,8,1,24.1,8,1
1978/8/19,27.5,8,1,32.7,8,1,23.8,8,1
1978/8/20,28.5,8,1,32.6,8,1,24.6,8,1
1978/8/21,30.9,8,1,35.1,8,1,27.4,8,1
1978/8/22,31.7,8,1,36.3,8,1,27.4,8,1
1978/8/23,30.1,8,1,35.6,8,1,26.1,8,1
1978/8/24,29.7,8,1,35.9,8,1,25.5,8,1
1978/8/25,25.9,8,1,29.8,8,1,22.6,8,1
1978/8/26,26.3,8,1,30.5,8,1,21.9,8,1
1978/8/27,27.2,8,1,31.7,8,1,23.9,8,1
1978/8/28,27.5,8,1,32.0,8,1,24.0,8,1
1978/8/29,28.3,8,1,32.9,8,1,24.1,8,1
1978/8/30,28.3,8,1,33.3,8,1,24.5,8,1
1978/8/31,26.9,8,1,31.7,8,1,24.4,8,1
1978/9/1,23.7,8,1,25.0,8,1,21.4,8,1
1978/9/2,22.8,8,1,27.2,8,1,19.5,8,1
1978/9/3,23.1,8,1,27.6,8,1,20.4,8,1
1978/9/4,24.9,8,1,29.5,8,1,21.9,8,1
1978/9/5,20.6,8,1,22.5,8,1,19.4,8,1
1978/9/6,22.8,8,1,26.6,8,1,19.0,8,1
1978/9/7,22.8,8,1,26.1,8,1,20.6,8,1
1978/9/8,22.8,8,1,26.9,8,1,19.4,8,1
1978/9/9,24.7,8,1,28.7,8,1,19.6,8,1
1978/9/10,28.1,8,1,33.1,8,1,22.8,8,1
1978/9/11,22.2,8,1,26.8,8,1,20.4,8,1
1978/9/12,18.7,8,1,20.4,8,1,18.0,8,1
1978/9/13,18.5,8,1,20.0,8,1,16.5,8,1
1978/9/14,20.4,8,1,21.7,8,1,18.9,8,1
1978/9/15,21.4,8,1,24.9,8,1,19.0,8,1
1978/9/16,21.0,8,1,22.2,8,1,19.0,8,1
1978/9/17,25.4,8,1,31.6,8,1,20.3,8,1
1978/9/18,24.4,8,1,28.5,8,1,20.5,8,1
1978/9/19,24.0,8,1,27.5,8,1,20.7,8,1
1978/9/20,24.9,8,1,28.2,8,1,21.7,8,1
1978/9/21,22.4,8,1,24.1,8,1,21.1,8,1
1978/9/22,22.2,8,1,25.4,8,1,20.4,8,1
1978/9/23,20.2,8,1,21.4,8,1,18.8,8,1
1978/9/24,20.4,8,1,23.4,8,1,18.0,8,1
1978/9/25,23.6,8,1,27.0,8,1,19.9,8,1
1978/9/26,23.7,8,1,27.2,8,1,20.8,8,1
1978/9/27,21.3,8,1,23.6,8,1,19.4,8,1
1978/9/28,18.9,8,1,21.0,8,1,16.1,8,1
1978/9/29,17.2,8,1,18.2,8,1,15.8,8,1
1978/9/30,19.7,8,1,22.4,8,1,16.9,8,1
1978/10/1,20.8,8,1,25.5,8,1,17.2,8,1
1978/10/2,21.0,8,1,26.6,8,1,16.6,8,1
1978/10/3,21.1,8,1,26.5,8,1,15.3,8,1
1978/10/4,21.6,8,1,25.7,8,1,16.4,8,1
1978/10/5,15.3,8,1,21.1,8,1,12.6,8,1
1978/10/6,15.5,8,1,17.9,8,1,12.8,8,1
1978/10/7,16.7,8,1,20.2,8,1,14.4,8,1
1978/10/8,16.1,8,1,19.2,8,1,13.2,8,1
1978/10/9,16.9,8,1,20.6,8,1,11.6,8,1
1978/10/10,18.8,8,1,22.3,8,1,15.2,8,1
1978/10/11,19.6,8,1,23.4,8,1,17.8,8,1
1978/10/12,20.2,8,1,23.3,8,1,17.3,8,1
1978/10/13,16.7,8,1,20.4,8,1,13.1,8,1
1978/10/14,14.8,8,1,17.9,8,1,10.4,8,1
1978/10/15,12.7,8,1,15.4,8,1,10.5,8,1
1978/10/16,18.0,8,1,22.9,8,1,12.6,8,1
1978/10/17,16.8,8,1,20.6,8,1,13.3,8,1
1978/10/18,17.0,8,1,21.4,8,1,10.5,8,1
1978/10/19,16.5,8,1,18.0,8,1,14.0,8,1
1978/10/20,18.5,8,1,20.9,8,1,16.7,8,1
1978/10/21,18.0,8,1,22.7,8,1,13.7,8,1
1978/10/22,15.3,8,1,19.4,8,1,10.7,8,1
1978/10/23,16.2,8,1,20.6,8,1,11.2,8,1
1978/10/24,18.0,8,1,22.1,8,1,12.6,8,1
1978/10/25,18.3,8,1,22.8,8,1,13.9,8,1
1978/10/26,18.4,8,1,21.7,8,1,14.7,8,1
1978/10/27,18.9,8,1,22.9,8,1,16.5,8,1
1978/10/28,15.8,8,1,19.3,8,1,12.5,8,1
1978/10/29,14.5,8,1,16.6,8,1,12.3,8,1
1978/10/30,15.1,8,1,18.8,8,1,12.8,8,1
1978/10/31,14.5,8,1,17.3,8,1,11.6,8,1
1978/11/1,16.4,8,1,20.7,8,1,12.6,8,1
1978/11/2,15.0,8,1,19.4,8,1,12.5,8,1
1978/11/3,13.1,8,1,16.9,8,1,10.2,8,1
1978/11/4,11.7,8,1,15.4,8,1,8.2,8,1
1978/11/5,13.2,8,1,18.5,8,1,6.8,8,1
1978/11/6,14.4,8,1,19.8,8,1,9.1,8,1
1978/11/7,15.0,8,1,18.5,8,1,10.9,8,1
1978/11/8,16.4,8,1,20.0,8,1,13.6,8,1
1978/11/9,15.1,8,1,22.1,8,1,11.5,8,1
1978/11/10,12.0,8,1,15.0,8,1,8.9,8,1
1978/11/11,12.4,8,1,15.5,8,1,8.5,8,1
1978/11/12,13.4,8,1,15.4,8,1,11.2,8,1
1978/11/13,10.4,8,1,11.7,8,1,9.3,8,1
1978/11/14,14.1,8,1,17.2,8,1,11.2,8,1
1978/11/15,16.1,8,1,20.8,8,1,12.8,8,1
1978/11/16,14.3,8,1,17.6,8,1,11.8,8,1
1978/11/17,10.4,8,1,12.5,8,1,8.6,8,1
1978/11/18,12.8,8,1,16.5,8,1,6.9,8,1
1978/11/19,14.3,8,1,17.5,8,1,11.0,8,1
1978/11/20,12.9,8,1,17.4,8,1,9.8,8,1
1978/11/21,12.5,8,1,16.6,8,1,7.9,8,1
1978/11/22,11.0,8,1,14.5,8,1,7.3,8,1
1978/11/23,11.5,8,1,15.1,8,1,7.8,8,1
1978/11/24,11.2,8,1,13.8,8,1,8.8,8,1
1978/11/25,9.8,8,1,13.7,8,1,5.4,8,1
1978/11/26,10.3,8,1,12.8,8,1,6.3,8,1
1978/11/27,11.3,8,1,12.7,8,1,9.1,8,1
1978/11/28,12.5,8,1,17.6,8,1,8.2,8,1
1978/11/29,10.4,8,1,15.4,8,1,6.2,8,1
1978/11/30,11.8,8,1,15.3,8,1,7.9,8,1
1978/12/1,11.4,8,1,14.6,8,1,6.0,8,1
1978/12/2,12.4,8,1,18.9,8,1,6.2,8,1
1978/12/3,12.1,8,1,16.5,8,1,7.4,8,1
1978/12/4,11.1,8,1,15.8,8,1,6.3,8,1
1978/12/5,10.1,8,1,13.5,8,1,5.9,8,1
1978/12/6,6.7,8,1,10.2,8,1,4.7,8,1
1978/12/7,7.5,8,1,12.1,8,1,2.6,8,1
1978/12/8,10.5,8,1,17.1,8,1,3.3,8,1
1978/12/9,12.1,8,1,17.5,8,1,7.2,8,1
1978/12/10,14.1,8,1,18.5,8,1,6.8,8,1
1978/12/11,7.2,8,1,12.7,8,1,5.0,8,1
1978/12/12,7.0,8,1,10.6,8,1,2.7,8,1
1978/12/13,8.7,8,1,14.3,8,1,2.7,8,1
1978/12/14,10.2,8,1,14.4,8,1,6.6,8,1
1978/12/15,10.3,8,1,14.8,8,1,6.1,8,1
1978/12/16,10.1,8,1,13.7,8,1,5.7,8,1
1978/12/17,11.0,8,1,15.8,8,1,5.0,8,1
1978/12/18,8.8,8,1,11.0,8,1,6.2,8,1
1978/12/19,4.3,8,1,6.3,8,1,2.8,8,1
1978/12/20,4.6,8,1,8.8,8,1,2.1,8,1
1978/12/21,5.5,8,1,9.6,8,1,0.0,8,1
1978/12/22,5.6,8,1,8.4,8,1,2.5,8,1
1978/12/23,5.3,8,1,8.8,8,1,3.1,8,1
1978/12/24,8.2,8,1,12.4,8,1,5.4,8,1
1978/12/25,7.5,8,1,10.5,8,1,3.8,8,1
1978/12/26,8.1,8,1,13.5,8,1,3.7,8,1
1978/12/27,9.1,8,1,14.0,8,1,4.4,8,1
1978/12/28,8.7,8,1,12.2,8,1,5.9,8,1
1978/12/29,7.2,8,1,13.7,8,1,4.4,8,1
1978/12/30,4.0,8,1,6.7,8,1,2.1,8,1
1978/12/31,4.9,8,1,8.7,8,1,1.5,8,1
1979/1/1,4.9,8,1,10.4,8,1,0.6,8,1
1979/1/2,6.3,8,1,11.5,8,1,1.7,8,1
1979/1/3,5.8,8,1,9.7,8,1,2.4,8,1
1979/1/4,7.5,8,1,13.5,8,1,2.1,8,1
1979/1/5,9.0,8,1,13.6,8,1,4.0,8,1
1979/1/6,8.0,8,1,11.0,8,1,5.4,8,1
1979/1/7,4.9,8,1,7.4,8,1,3.0,8,1
1979/1/8,8.6,8,1,15.1,8,1,2.7,8,1
1979/1/9,10.2,8,1,16.5,8,1,3.3,8,1
1979/1/10,11.6,8,1,16.6,8,1,6.9,8,1
1979/1/11,8.9,8,1,11.1,8,1,5.7,8,1
1979/1/12,6.3,8,1,9.2,8,1,3.5,8,1
1979/1/13,1.5,8,1,3.5,8,1,0.9,8,1
1979/1/14,3.1,8,1,6.3,8,1,0.1,8,1
1979/1/15,5.0,8,1,9.7,8,1,-0.1,8,1
1979/1/16,5.9,8,1,10.6,8,1,1.1,8,1
1979/1/17,6.2,8,1,10.1,8,1,0.9,8,1
1979/1/18,6.4,8,1,12.5,8,1,2.0,8,1
1979/1/19,3.7,8,1,7.2,8,1,1.6,8,1
1979/1/20,4.7,8,1,8.2,8,1,-0.2,8,1
1979/1/21,6.9,8,1,14.0,8,1,0.3,8,1
1979/1/22,5.2,8,1,8.2,8,1,2.0,8,1
1979/1/23,6.6,8,1,11.5,8,1,0.3,8,1
1979/1/24,8.1,8,1,13.7,8,1,2.0,8,1
1979/1/25,7.6,8,1,11.7,8,1,3.4,8,1
1979/1/26,10.0,8,1,15.8,8,1,5.8,8,1
1979/1/27,9.3,8,1,14.3,8,1,5.5,8,1
1979/1/28,4.4,8,1,7.8,8,1,2.6,8,1
1979/1/29,2.2,8,1,5.5,8,1,-0.5,8,1
1979/1/30,7.2,8,1,12.4,8,1,0.8,8,1
1979/1/31,7.8,8,1,9.8,8,1,6.1,8,1
1979/2/1,11.0,8,1,17.6,8,1,7.0,8,1
1979/2/2,7.0,8,1,10.2,8,1,4.0,8,1
1979/2/3,6.2,8,1,10.7,8,1,2.2,8,1
1979/2/4,6.3,8,1,12.0,8,1,1.5,8,1
1979/2/5,3.2,8,1,5.9,8,1,1.9,8,1
1979/2/6,7.4,8,1,14.0,8,1,2.0,8,1
1979/2/7,8.5,8,1,12.6,8,1,5.8,8,1
1979/2/8,7.9,8,1,11.8,8,1,3.8,8,1
1979/2/9,7.3,8,1,11.2,8,1,3.4,8,1
1979/2/10,8.4,8,1,11.0,8,1,6.1,8,1
1979/2/11,10.5,8,1,16.0,8,1,4.7,8,1
1979/2/12,10.7,8,1,15.0,8,1,7.8,8,1
1979/2/13,10.9,8,1,14.8,8,1,6.2,8,1
1979/2/14,10.7,8,1,14.6,8,1,8.5,8,1
1979/2/15,9.0,8,1,13.0,8,1,5.3,8,1
1979/2/16,7.6,8,1,11.5,8,1,3.1,8,1
1979/2/17,6.1,8,1,8.8,8,1,4.3,8,1
1979/2/18,8.6,8,1,13.1,8,1,4.0,8,1
1979/2/19,7.6,8,1,13.6,8,1,3.0,8,1
1979/2/20,8.8,8,1,13.5,8,1,3.6,8,1
1979/2/21,13.5,8,1,19.9,8,1,6.8,8,1
1979/2/22,12.6,8,1,17.8,8,1,9.0,8,1
1979/2/23,8.6,8,1,10.4,8,1,7.0,8,1
1979/2/24,8.4,8,1,10.4,8,1,6.9,8,1
1979/2/25,9.0,8,1,12.9,8,1,6.1,8,1
1979/2/26,6.9,8,1,8.2,8,1,5.7,8,1
1979/2/27,6.1,8,1,7.9,8,1,3.8,8,1
1979/2/28,7.5,8,1,12.0,8,1,3.4,8,1
1979/3/1,5.8,8,1,9.8,8,1,3.4,8,1
1979/3/2,5.2,8,1,9.2,8,1,1.6,8,1
1979/3/3,6.7,8,1,10.4,8,1,1.8,8,1
1979/3/4,3.3,8,1,6.2,8,1,1.8,8,1
1979/3/5,6.8,8,1,10.0,8,1,1.9,8,1
1979/3/6,8.7,8,1,12.8,8,1,3.3,8,1
1979/3/7,10.0,8,1,14.2,8,1,6.7,8,1
1979/3/8,8.3,8,1,11.7,8,1,5.4,8,1
1979/3/9,11.9,8,1,15.7,8,1,7.3,8,1
1979/3/10,12.3,8,1,16.5,8,1,8.3,8,1
1979/3/11,8.2,8,1,12.8,8,1,3.9,8,1
1979/3/12,4.7,8,1,7.9,8,1,1.7,8,1
1979/3/13,5.9,8,1,8.3,8,1,3.5,8,1
1979/3/14,7.9,8,1,11.2,8,1,4.3,8,1
1979/3/15,9.0,8,1,14.3,8,1,5.6,8,1
1979/3/16,9.9,8,1,13.7,8,1,4.1,8,1
1979/3/17,11.3,8,1,16.5,8,1,5.5,8,1
1979/3/18,9.7,8,1,13.9,8,1,6.7,8,1
1979/3/19,9.0,8,1,11.8,8,1,5.2,8,1
1979/3/20,11.4,8,1,13.7,8,1,8.4,8,1
1979/3/21,8.5,8,1,12.1,8,1,6.3,8,1
1979/3/22,10.1,8,1,15.8,8,1,3.9,8,1
1979/3/23,9.8,8,1,12.9,8,1,6.2,8,1
1979/3/24,11.5,8,1,16.3,8,1,6.3,8,1
1979/3/25,12.3,8,1,16.2,8,1,8.6,8,1
1979/3/26,12.0,8,1,15.7,8,1,7.4,8,1
1979/3/27,13.0,8,1,17.1,8,1,8.4,8,1
1979/3/28,13.4,8,1,17.6,8,1,8.1,8,1
1979/3/29,15.9,8,1,20.4,8,1,9.9,8,1
1979/3/30,17.9,8,1,22.8,8,1,12.9,8,1
1979/3/31,17.2,8,1,21.7,8,1,10.7,8,1
1979/4/1,11.8,8,1,15.7,8,1,8.8,8,1
1979/4/2,8.1,8,1,10.9,8,1,7.3,8,1
1979/4/3,12.6,8,1,16.8,8,1,8.0,8,1
1979/4/4,11.9,8,1,15.5,8,1,9.2,8,1
1979/4/5,8.8,8,1,10.7,8,1,6.7,8,1
1979/4/6,12.3,8,1,16.5,8,1,8.1,8,1
1979/4/7,14.9,8,1,18.5,8,1,10.6,8,1
1979/4/8,16.5,8,1,20.1,8,1,14.0,8,1
1979/4/9,19.2,8,1,22.8,8,1,14.1,8,1
1979/4/10,15.3,8,1,19.5,8,1,11.9,8,1
1979/4/11,17.5,8,1,21.9,8,1,12.2,8,1
1979/4/12,13.9,8,1,19.1,8,1,10.1,8,1
1979/4/13,11.3,8,1,15.2,8,1,7.0,8,1
1979/4/14,15.6,8,1,22.4,8,1,10.1,8,1
1979/4/15,13.5,8,1,16.7,8,1,11.6,8,1
1979/4/16,14.0,8,1,16.9,8,1,11.5,8,1
1979/4/17,12.5,8,1,16.9,8,1,8.5,8,1
1979/4/18,11.5,8,1,16.6,8,1,5.8,8,1
1979/4/19,10.9,8,1,13.9,8,1,7.1,8,1
1979/4/20,11.4,8,1,12.8,8,1,10.3,8,1
1979/4/21,12.2,8,1,18.6,8,1,8.5,8,1
1979/4/22,12.3,8,1,16.7,8,1,7.2,8,1
1979/4/23,16.8,8,1,21.4,8,1,11.3,8,1
1979/4/24,20.2,8,1,24.0,8,1,16.8,8,1
1979/4/25,19.7,8,1,23.4,8,1,16.6,8,1
1979/4/26,14.7,8,1,17.2,8,1,11.5,8,1
1979/4/27,12.1,8,1,14.8,8,1,10.4,8,1
1979/4/28,11.8,8,1,14.3,8,1,8.7,8,1
1979/4/29,15.0,8,1,19.3,8,1,10.1,8,1
1979/4/30,17.2,8,1,22.3,8,1,13.9,8,1
1979/5/1,16.7,8,1,20.2,8,1,12.5,8,1
1979/5/2,14.8,8,1,16.8,8,1,12.4,8,1
1979/5/3,16.7,8,1,22.4,8,1,10.3,8,1
1979/5/4,17.2,8,1,21.5,8,1,12.3,8,1
1979/5/5,17.6,8,1,22.0,8,1,13.4,8,1
1979/5/6,17.9,8,1,22.3,8,1,13.2,8,1
1979/5/7,18.5,8,1,21.0,8,1,16.2,8,1
1979/5/8,18.6,8,1,19.9,8,1,16.5,8,1
1979/5/9,21.2,8,1,25.5,8,1,16.3,8,1
1979/5/10,19.3,8,1,21.8,8,1,17.6,8,1
1979/5/11,19.5,8,1,23.9,8,1,14.5,8,1
1979/5/12,16.5,8,1,20.8,8,1,13.7,8,1
1979/5/13,17.1,8,1,20.6,8,1,11.9,8,1
1979/5/14,15.1,8,1,17.3,8,1,13.8,8,1
1979/5/15,16.9,8,1,21.7,8,1,14.4,8,1
1979/5/16,14.8,8,1,15.8,8,1,13.8,8,1
1979/5/17,15.7,8,1,17.9,8,1,13.7,8,1
1979/5/18,16.7,8,1,20.1,8,1,11.1,8,1
1979/5/19,18.5,8,1,22.6,8,1,13.7,8,1
1979/5/20,19.7,8,1,24.0,8,1,15.4,8,1
1979/5/21,20.8,8,1,25.6,8,1,15.9,8,1
1979/5/22,21.6,8,1,26.2,8,1,16.1,8,1
1979/5/23,20.7,8,1,25.7,8,1,18.3,8,1
1979/5/24,21.0,8,1,24.7,8,1,17.8,8,1
1979/5/25,22.1,8,1,27.2,8,1,19.1,8,1
1979/5/26,22.0,8,1,26.0,8,1,19.0,8,1
1979/5/27,18.9,8,1,22.9,8,1,16.8,8,1
1979/5/28,22.8,8,1,27.9,8,1,16.0,8,1
1979/5/29,21.3,8,1,25.7,8,1,17.4,8,1
1979/5/30,18.6,8,1,23.7,8,1,16.6,8,1
1979/5/31,19.3,8,1,22.9,8,1,16.0,8,1
1979/6/1,20.6,8,1,24.4,8,1,15.5,8,1
1979/6/2,21.4,8,1,24.0,8,1,19.4,8,1
1979/6/3,21.4,8,1,24.8,8,1,18.2,8,1
1979/6/4,21.7,8,1,25.6,8,1,18.7,8,1
1979/6/5,21.4,8,1,25.7,8,1,17.7,8,1
1979/6/6,22.2,8,1,26.0,8,1,18.1,8,1
1979/6/7,22.4,8,1,25.1,8,1,20.8,8,1
1979/6/8,24.0,8,1,28.4,8,1,20.7,8,1
1979/6/9,24.0,8,1,28.6,8,1,21.1,8,1
1979/6/10,24.3,8,1,28.7,8,1,20.2,8,1
1979/6/11,23.8,8,1,26.0,8,1,21.7,8,1
1979/6/12,21.0,8,1,23.1,8,1,18.3,8,1
1979/6/13,21.8,8,1,24.6,8,1,19.9,8,1
1979/6/14,19.2,8,1,20.3,8,1,18.3,8,1
1979/6/15,21.9,8,1,26.4,8,1,17.1,8,1
1979/6/16,23.2,8,1,27.0,8,1,20.4,8,1
1979/6/17,25.6,8,1,29.7,8,1,21.6,8,1
1979/6/18,27.0,8,1,31.4,8,1,23.1,8,1
1979/6/19,27.0,8,1,30.7,8,1,24.2,8,1
1979/6/20,27.2,8,1,31.1,8,1,24.3,8,1
1979/6/21,27.8,8,1,31.6,8,1,24.5,8,1
1979/6/22,28.4,8,1,33.3,8,1,25.0,8,1
1979/6/23,29.0,8,1,33.0,8,1,25.3,8,1
1979/6/24,28.7,8,1,33.4,8,1,25.3,8,1
1979/6/25,28.9,8,1,34.1,8,1,24.9,8,1
1979/6/26,28.1,8,1,32.1,8,1,25.0,8,1
1979/6/27,25.7,8,1,27.4,8,1,23.4,8,1
1979/6/28,26.5,8,1,30.4,8,1,23.2,8,1
1979/6/29,25.2,8,1,26.5,8,1,23.4,8,1
1979/6/30,21.8,8,1,24.4,8,1,21.1,8,1
1979/7/1,24.4,8,1,28.9,8,1,21.3,8,1
1979/7/2,27.3,8,1,31.8,8,1,23.7,8,1
1979/7/3,25.5,8,1,28.6,8,1,22.2,8,1
1979/7/4,22.0,8,1,23.8,8,1,20.2,8,1
1979/7/5,24.0,8,1,28.4,8,1,19.8,8,1
1979/7/6,26.0,8,1,30.6,8,1,21.8,8,1
1979/7/7,25.5,8,1,29.1,8,1,22.7,8,1
1979/7/8,24.2,8,1,27.1,8,1,22.4,8,1
1979/7/9,24.8,8,1,29.3,8,1,20.8,8,1
1979/7/10,25.4,8,1,29.0,8,1,22.2,8,1
1979/7/11,26.1,8,1,28.7,8,1,23.9,8,1
1979/7/12,27.2,8,1,31.6,8,1,23.5,8,1
1979/7/13,23.4,8,1,26.3,8,1,20.9,8,1
1979/7/14,20.9,8,1,21.7,8,1,20.0,8,1
1979/7/15,21.6,8,1,24.4,8,1,19.2,8,1
1979/7/16,20.6,8,1,23.6,8,1,18.1,8,1
1979/7/17,22.3,8,1,25.1,8,1,19.6,8,1
1979/7/18,20.4,8,1,22.7,8,1,19.5,8,1
1979/7/19,22.0,8,1,26.0,8,1,18.7,8,1
1979/7/20,21.6,8,1,23.9,8,1,20.2,8,1
1979/7/21,24.4,8,1,27.7,8,1,20.5,8,1
1979/7/22,26.9,8,1,29.4,8,1,24.2,8,1
1979/7/23,28.1,8,1,31.9,8,1,24.5,8,1
1979/7/24,28.8,8,1,32.9,8,1,26.4,8,1
1979/7/25,28.2,8,1,31.6,8,1,25.7,8,1
1979/7/26,27.8,8,1,30.9,8,1,25.5,8,1
1979/7/27,26.4,8,1,30.0,8,1,24.5,8,1
1979/7/28,27.6,8,1,30.2,8,1,24.3,8,1
1979/7/29,28.8,8,1,32.3,8,1,25.9,8,1
1979/7/30,29.1,8,1,32.4,8,1,26.1,8,1
1979/7/31,29.9,8,1,34.3,8,1,26.5,8,1
1979/8/1,29.5,8,1,32.8,8,1,26.8,8,1
1979/8/2,30.1,8,1,33.5,8,1,27.4,8,1
1979/8/3,28.1,8,1,30.7,8,1,25.1,8,1
1979/8/4,25.9,8,1,28.6,8,1,22.7,8,1
1979/8/5,28.6,8,1,32.7,8,1,24.6,8,1
1979/8/6,29.3,8,1,32.8,8,1,26.5,8,1
1979/8/7,28.4,8,1,32.4,8,1,25.4,8,1
1979/8/8,27.6,8,1,31.0,8,1,25.4,8,1
1979/8/9,27.9,8,1,32.2,8,1,24.9,8,1
1979/8/10,28.5,8,1,32.6,8,1,25.5,8,1
1979/8/11,27.2,8,1,30.5,8,1,24.0,8,1
1979/8/12,27.5,8,1,32.1,8,1,24.7,8,1
1979/8/13,27.8,8,1,32.7,8,1,24.6,8,1
1979/8/14,28.0,8,1,33.3,8,1,24.7,8,1
1979/8/15,28.1,8,1,31.7,8,1,25.2,8,1
1979/8/16,28.7,8,1,32.8,8,1,25.4,8,1
1979/8/17,28.7,8,1,33.1,8,1,25.6,8,1
1979/8/18,28.8,8,1,32.5,8,1,26.2,8,1
1979/8/19,29.5,8,1,33.1,8,1,27.2,8,1
1979/8/20,26.3,8,1,28.4,8,1,24.8,8,1
1979/8/21,25.1,8,1,26.4,8,1,24.0,8,1
1979/8/22,27.3,8,1,32.2,8,1,24.3,8,1
1979/8/23,27.5,8,1,31.3,8,1,26.0,8,1
1979/8/24,26.7,8,1,30.5,8,1,23.6,8,1
1979/8/25,24.5,8,1,27.1,8,1,23.0,8,1
1979/8/26,26.8,8,1,30.3,8,1,22.6,8,1
1979/8/27,29.8,8,1,33.5,8,1,27.1,8,1
1979/8/28,25.9,8,1,29.4,8,1,22.1,8,1
1979/8/29,23.9,8,1,26.9,8,1,21.5,8,1
1979/8/30,22.3,8,1,24.2,8,1,20.7,8,1
1979/8/31,24.5,8,1,28.4,8,1,21.4,8,1
1979/9/1,24.6,8,1,28.4,8,1,22.0,8,1
1979/9/2,24.6,8,1,27.3,8,1,22.1,8,1
1979/9/3,27.2,8,1,30.5,8,1,23.9,8,1
1979/9/4,27.0,8,1,30.1,8,1,24.5,8,1
1979/9/5,28.0,8,1,32.7,8,1,24.7,8,1
1979/9/6,25.1,8,1,29.9,8,1,20.1,8,1
1979/9/7,26.6,8,1,29.6,8,1,24.5,8,1
1979/9/8,27.0,8,1,31.9,8,1,23.5,8,1
1979/9/9,26.0,8,1,28.3,8,1,24.0,8,1
1979/9/10,25.1,8,1,28.6,8,1,22.4,8,1
1979/9/11,24.3,8,1,28.3,8,1,20.8,8,1
1979/9/12,23.7,8,1,27.4,8,1,20.2,8,1
1979/9/13,24.4,8,1,28.0,8,1,21.5,8,1
1979/9/14,25.4,8,1,28.5,8,1,22.0,8,1
1979/9/15,26.2,8,1,29.7,8,1,21.6,8,1
1979/9/16,22.8,8,1,26.3,8,1,19.3,8,1
1979/9/17,22.0,8,1,23.7,8,1,20.5,8,1
1979/9/18,24.0,8,1,28.4,8,1,19.3,8,1
1979/9/19,25.9,8,1,31.2,8,1,21.9,8,1
1979/9/20,24.4,8,1,27.8,8,1,21.4,8,1
1979/9/21,24.4,8,1,27.3,8,1,21.6,8,1
1979/9/22,26.5,8,1,30.0,8,1,23.3,8,1
1979/9/23,27.1,8,1,31.5,8,1,22.2,8,1
1979/9/24,20.4,8,1,22.2,8,1,18.8,8,1
1979/9/25,19.5,8,1,20.4,8,1,18.7,8,1
1979/9/26,20.2,8,1,21.4,8,1,18.3,8,1
1979/9/27,21.8,8,1,23.4,8,1,20.2,8,1
1979/9/28,18.3,8,1,21.9,8,1,16.8,8,1
1979/9/29,18.9,8,1,20.4,8,1,17.2,8,1
1979/9/30,21.4,8,1,23.7,8,1,18.6,8,1
1979/10/1,27.6,8,1,32.6,8,1,23.7,8,1
1979/10/2,22.1,8,1,24.4,8,1,19.4,8,1
1979/10/3,19.6,8,1,21.2,8,1,18.0,8,1
1979/10/4,22.1,8,1,24.3,8,1,19.6,8,1
1979/10/5,22.5,8,1,25.6,8,1,19.5,8,1
1979/10/6,17.9,8,1,21.1,8,1,15.6,8,1
1979/10/7,15.0,8,1,15.9,8,1,14.3,8,1
1979/10/8,20.3,8,1,26.3,8,1,15.2,8,1
1979/10/9,20.0,8,1,23.2,8,1,15.9,8,1
1979/10/10,20.4,8,1,24.1,8,1,16.9,8,1
1979/10/11,20.3,8,1,22.9,8,1,18.1,8,1
1979/10/12,19.9,8,1,23.7,8,1,17.3,8,1
1979/10/13,19.1,8,1,22.5,8,1,16.8,8,1
1979/10/14,19.2,8,1,23.2,8,1,15.4,8,1
1979/10/15,20.0,8,1,23.8,8,1,15.4,8,1
1979/10/16,19.9,8,1,23.9,8,1,16.0,8,1
1979/10/17,19.9,8,1,24.1,8,1,15.1,8,1
1979/10/18,19.6,8,1,22.1,8,1,17.3,8,1
1979/10/19,22.6,8,1,26.4,8,1,18.3,8,1
1979/10/20,21.3,8,1,25.9,8,1,17.8,8,1
1979/10/21,19.6,8,1,25.5,8,1,13.4,8,1
1979/10/22,17.5,8,1,20.8,8,1,14.8,8,1
1979/10/23,17.3,8,1,20.8,8,1,12.7,8,1
